测数据显示;1148;4,23719365703478e-06
策传导机制;2673;9,865869900047e-06
策略分析师;2228;8,22340371765983e-06
层次资本市;1785;6,58831940575529e-06
曾公开表示;1001;3,69462617656081e-06
查和监察调;2116;7,81001897063204e-06
查结果显示;1356;5,00490818722923e-06
查看详情请;9076;3,34989282502157e-05
查数据显示;1121;4,13753840551915e-06
产保险股份;1133;4,18182962841498e-06
产调控政策;1129;4,16706588744971e-06
产负债率为;1140;4,20766617510422e-06
产管理产品;1552;5,72833149452785e-06
产管理公司;4845;1,78825812441929e-05
产管理机构;1105;4,07848344165804e-06
产管理计划;3181;1,17408650026373e-05
产管理业务;3642;1,34423861488856e-05
产管理有限;3896;1,43798837001807e-05
产监督管理;1206;4,45126790103131e-06
产减值损失;1211;4,4697225772379e-06
产减值准备;1018;3,75737207566324e-06
产经营活动;1064;3,92715509676394e-06
产开发企业;2354;8,68846155806608e-06
产开发投资;1570;5,7947683288716e-06
产开发有限;2037;7,5184350865678e-06
产能利用率;2141;7,90229235166503e-06
产品的销售;1171;4,32208516758512e-06
产品和服务;4050;1,49482877273439e-05
产品加征关;1333;4,92001667667888e-06
产权交易所;1524;5,6249853077709e-06
产生的现金;2519;9,2974658728838e-06
产生重大影;1430;5,27803739508687e-06
产市场调控;1189;4,38852200192888e-06
产市场平稳;1478;5,45520228667021e-06
产首席分析;1586;5,85382329273271e-06
产投资增速;1185;4,3737582609636e-06
产业的发展;1806;6,665829045823e-06
产业发展的;1608;5,93502386804174e-06
产业互联网;1890;6,97586760609384e-06
产业研究院;1009;3,72415365849137e-06
产业增加值;1156;4,26672113896533e-06
产业转型升;1352;4,99014444626395e-06
产支持证券;1731;6,38900890272404e-06
产重组事项;1249;4,60997811640805e-06
偿付能力报;1405;5,18576401405389e-06
偿付能力充;2395;8,83978990296018e-06
常福强原标;1247;4,60259624592541e-06
常务委员会;1602;5,91287825659383e-06
常性损益后;1545;5,70249494783861e-06
长安街知事;1440;5,31494674750007e-06
长春长生公;1721;6,35209955031084e-06
长春长生生;1685;6,21922588162334e-06
长的贡献率;1328;4,90156200047228e-06
长兼首席执;1074;3,96406444917713e-06
长江经济带;1643;6,06420660148792e-06
长江商报记;3153;1,16375188158804e-05
长三角地区;1408;5,19683681977784e-06
长三角一体;1099;4,05633783021012e-06
长生生物的;1091;4,02681034827956e-06
长生生物科;1429;5,27434645984555e-06
长一段时间;2584;9,53737666356957e-06
长租公寓的;1127;4,15968401696707e-06
场避险情绪;1341;4,94954415860944e-06
场的流动性;1086;4,00835567207297e-06
场对外开放;1529;5,6434399839775e-06
场风险偏好;2772;1,02312724889376e-05
场化债转股;2272;8,38580486827788e-06
场监督管理;4459;1,64578802410436e-05
场监管部门;1988;7,33757925974315e-06
场监管总局;4003;1,47748137710019e-05
场健康发展;1331;4,91263480619624e-06
场平稳健康;1610;5,94240573852438e-06
场人士认为;1106;4,08217437689936e-06
场速记整理;3276;1,20915038505627e-05
超过公司总;1065;3,93084603200526e-06
超过人民币;1115;4,11539279407123e-06
超级计算机;1119;4,13015653503651e-06
车有限公司;1833;6,76548429733863e-06
彻党的十九;1117;4,12277466455387e-06
彻落实党中;1584;5,84644142225007e-06
彻落实习近;1182;4,36268545523964e-06
彻习近平总;1188;4,38483106668756e-06
陈合群原标;1965;7,2526877491928e-06
陈靖原标题;1674;6,17862559396883e-06
陈平原标题;1543;5,69511307735598e-06
城市房地产;1048;3,86810013290283e-06
城市副中心;2457;9,06862788792199e-06
城市轨道交;1460;5,38876545232646e-06
城市商业银;1351;4,98645351102263e-06
城市新建商;1432;5,28541926556951e-06
城乡建设部;1392;5,13778185591673e-06
成了一定的;1298;4,7908339432327e-06
成为全球第;1124;4,14861121124311e-06
成为全球最;1630;6,01622444335077e-06
成鲜明对比;1200;4,42912228958339e-06
成小康社会;2069;7,63654501429003e-06
成战略合作;1142;4,21504804558686e-06
承担相应的;1299;4,79452487847402e-06
程有限公司;1406;5,18945494929521e-06
持公司股份;3726;1,37524247091564e-05
持股比例为;3272;1,20767401095974e-05
持股比例由;1206;4,45126790103131e-06
持利率不变;1050;3,87548200338547e-06
持流动性合;2266;8,36365925682997e-06
持上市公司;1470;5,42567480473965e-06
持实体经济;3216;1,18700477360835e-05
持稳中求进;1681;6,20446214065806e-06
持小微企业;1793;6,61784688768585e-06
持续发展的;1641;6,05682473100529e-06
持续健康发;2034;7,50736228084385e-06
持有的公司;1660;6,12695250059036e-06
持有公司股;2439;9,00219105357824e-06
持有上市公;1228;4,53246847634034e-06
充分体现了;1227;4,52877754109902e-06
充流动资金;1595;5,88704170990459e-06
出版人所有;8795;3,24617754474049e-05
出行政处罚;1719;6,34471767982821e-06
出具警示函;1223;4,51401380013374e-06
出了一系列;1106;4,08217437689936e-06
出了自己的;1162;4,28886675041325e-06
出台了一系;1016;3,7499902051806e-06
出现不同程;1052;3,8828638738681e-06
出现大幅下;1340;4,94585322336812e-06
出现负增长;1006;3,71308085276741e-06
出现了大幅;1021;3,7684448813872e-06
出现了明显;1401;5,17100027308861e-06
出现了一些;1726;6,37055422651744e-06
出于传递更;3583;1,32246209696477e-05
出租车司机;1722;6,35579048555216e-06
除非经常性;2427;8,95789983068241e-06
除恶专项斗;1483;5,47365696287681e-06
储货币政策;1052;3,8828638738681e-06
储主席鲍威;3843;1,41842641323908e-05
础设施建设;6719;2,47993938864257e-05
础设施领域;1144;4,2224299160695e-06
础设施投资;2135;7,88014674021711e-06
础设施项目;1108;4,089556247382e-06
处罚金人民;1904;7,02754069947231e-06
处罚决定书;4590;1,69413927576565e-05
处有期徒刑;4474;1,65132442696634e-05
处于亏损状;1271;4,69117869171707e-06
处于历史低;1410;5,20421869026048e-06
触及平仓线;1314;4,84988890709381e-06
传递更多信;12390;4,57306876399485e-05
传媒有限公;1277;4,71332430316499e-06
传统金融机;1130;4,17075682269102e-06
创历史新高;2986;1,102113263058e-05
创始合伙人;1017;3,75368114042192e-06
创下历史新;1187;4,38114013144624e-06
创新驱动发;1544;5,69880401259729e-06
创新型企业;1463;5,39983825805042e-06
创业板上市;1083;3,99728286634901e-06
创业板指数;2084;7,69190904290982e-06
春长生公司;1713;6,32257206838029e-06
春长生生物;1422;5,24850991315632e-06
纯电动汽车;1630;6,01622444335077e-06
此前发布的;1162;4,28886675041325e-06
此文出于传;3583;1,32246209696477e-05
此有何评论;1390;5,13039998543409e-06
次定向降准;1126;4,15599308172575e-06
次公开发行;2955;1,09067136380991e-05
次工业革命;1146;4,22981178655214e-06
次股权转让;1506;5,55854847342715e-06
次会议审议;1147;4,23350272179346e-06
次交易完成;1177;4,34423077903304e-06
次临时股东;1284;4,73916084985423e-06
次世界大战;1365;5,03812660440111e-06
次重大资产;1891;6,97955854133516e-06
次资本市场;1814;6,69535652775356e-06
从长期来看;1352;4,99014444626395e-06
从长远来看;1166;4,30363049137853e-06
从美国进口;1018;3,75737207566324e-06
从目前来看;1341;4,94954415860944e-06
从一开始就;1092;4,03050128352088e-06
从这个角度;2548;9,40450299488206e-06
促进房地产;1189;4,38852200192888e-06
村商业银行;2832;1,04527286034168e-05
村振兴战略;2314;8,5408241484133e-06
存款准备金;4539;1,67531550603492e-05
存在不确定;2114;7,8026371001494e-06
存在的问题;3118;1,15083360824342e-05
存在一定的;2571;9,48939450543241e-06
达成协议的;1043;3,84964545669623e-06
达成战略合;1098;4,0526468949688e-06
达沃斯论坛;1185;4,3737582609636e-06
打好防范化;1584;5,84644142225007e-06
大不确定性;1822;6,72488400968411e-06
大部分都是;1017;3,75368114042192e-06
大部分时间;1290;4,76130646130214e-06
大常委会第;1993;7,35603393594975e-06
大程度上是;1200;4,42912228958339e-06
大的不确定;1320;4,87203451854173e-06
大对外开放;1736;6,40746357893064e-06
大风险攻坚;1150;4,24457552751741e-06
大概率事件;1853;6,83930300216502e-06
大规模的减;1155;4,26303020372401e-06
大会常务委;1244;4,59152344020145e-06
大基础设施;1138;4,20028430462158e-06
大家都知道;1600;5,90549638611119e-06
大类资产配;1620;5,97931509093758e-06
大流通股东;1268;4,68010588599312e-06
大气污染防;1221;4,5066319296511e-06
大数据分析;1170;4,31839423234381e-06
大湾区发展;1594;5,88335077466327e-06
大湾区建设;2409;8,89146299633865e-06
大违法行为;1100;4,06002876545144e-06
大违法强制;1498;5,5290209914966e-06
大型商业银;1733;6,39639077320668e-06
大学法学院;1280;4,72439710888895e-06
大学经济学;1364;5,03443566915979e-06
大资产重组;8479;3,1295439911148e-05
大宗商品价;1181;4,35899451999832e-06
代表办公室;1065;3,93084603200526e-06
代表本网赞;8795;3,24617754474049e-05
代表大会常;1245;4,59521437544277e-06
代化经济体;1328;4,90156200047228e-06
代信息技术;1326;4,89418012998965e-06
代中国特色;4629;1,70853392320679e-05
代周报记者;4360;1,6092477652153e-05
带来的风险;1222;4,51032286489242e-06
带来的影响;2289;8,44855076738032e-06
贷信息中介;1296;4,78345207275006e-06
单位和个人;1729;6,3816270322414e-06
但截至发稿;1559;5,75416804121709e-06
但另一方面;1466;5,41091106377437e-06
但与此同时;1311;4,83881610136985e-06
当地时间周;1995;7,36341580643239e-06
党的十八大;2888;1,06594209769307e-05
党的十九大;4923;1,81704741930159e-05
党内严重警;1096;4,04526502448616e-06
党委副书记;3898;1,43872655706634e-05
党员领导干;1181;4,35899451999832e-06
党组副书记;1847;6,8171573907171e-06
导金融机构;1550;5,72094962404521e-06
导人金正恩;1670;6,16386185300355e-06
导弹驱逐舰;1694;6,25244429879522e-06
导小组办公;2272;8,38580486827788e-06
到底是什么;1508;5,56593034390979e-06
到目前为止;3609;1,3320585285922e-05
到一定程度;1203;4,44019509530735e-06
道记者表示;4296;1,58562577967085e-05
道记者采访;1670;6,16386185300355e-06
道记者了解;1203;4,44019509530735e-06
道琼斯工业;1162;4,28886675041325e-06
道琼斯指数;1482;5,46996602763549e-06
得到进一步;1002;3,69831711180213e-06
得关注的是;4384;1,61810600979446e-05
得一提的是;14011;5,17136936661274e-05
得注意的是;26327;9,71712520982183e-05
德国总理默;1488;5,4921116390834e-06
德意志银行;1530;5,64713091921882e-06
的保险公司;1667;6,15278904727959e-06
的报告显示;1575;5,8132230050782e-06
的比例分别;1127;4,15968401696707e-06
的不良贷款;1377;5,08241782729694e-06
的不确定性;8274;3,05387981866775e-05
的财务数据;1524;5,6249853077709e-06
的财务状况;1194;4,40697667813547e-06
的财政政策;3393;1,2523343273797e-05
的长效机制;1041;3,84226358621359e-06
的长租公寓;1241;4,58045063447749e-06
的超额收益;1020;3,76475394614588e-06
的持股比例;2599;9,59274069218936e-06
的大背景下;3362;1,24089242813161e-05
的大环境下;1256;4,63581466309728e-06
的大力支持;1153;4,25564833324137e-06
的地方政府;1330;4,90894387095492e-06
的第一大股;1422;5,24850991315632e-06
的电动汽车;1059;3,90870042055734e-06
的调查结果;1260;4,65057840406256e-06
的对外开放;1122;4,14122934076047e-06
的发展方向;1718;6,34102674458689e-06
的发展机遇;1191;4,39590387241151e-06
的发展空间;2069;7,63654501429003e-06
的发展历程;1039;3,83488171573095e-06
的发展模式;1211;4,4697225772379e-06
的发展前景;1249;4,60997811640805e-06
的发展趋势;1380;5,0934906330209e-06
的发展战略;1219;4,49925005916846e-06
的法定代表;1568;5,78738645838896e-06
的法律法规;1514;5,58807595535771e-06
的法律责任;1307;4,82405236040458e-06
的犯罪事实;1129;4,16706588744971e-06
的方式进行;1830;6,75441149161467e-06
的方向发展;1396;5,15254559688201e-06
的房地产市;1173;4,32946703806776e-06
的风险管理;1656;6,11218875962508e-06
的风险偏好;2164;7,98718386221538e-06
的负面影响;3110;1,14788086005036e-05
的改革开放;1759;6,49235508948099e-06
的概率较大;1047;3,86440919766151e-06
的高速增长;1122;4,14122934076047e-06
的个人所得;1483;5,47365696287681e-06
的个人信息;1608;5,93502386804174e-06
的根本原因;1348;4,97538070529867e-06
的公告显示;1402;5,17469120832993e-06
的公募基金;1838;6,78393897354523e-06
的公司治理;1134;4,1855205636563e-06
的工作人员;4921;1,81630923225332e-05
的共享单车;1547;5,70987681832125e-06
的估值水平;1334;4,9237076119202e-06
的股权结构;1124;4,14861121124311e-06
的股权质押;1365;5,03812660440111e-06
的股权转让;1657;6,1158796948664e-06
的关键因素;1419;5,23743710743236e-06
的关联交易;1081;3,98990099586637e-06
的国务院常;1452;5,3592379703959e-06
的行政处罚;3290;1,21431769439411e-05
的合法权益;3773;1,39258986654984e-05
的合作关系;1303;4,8092886194393e-06
的合作伙伴;2440;9,00588198881956e-06
的核心竞争;2086;7,69929091339246e-06
的互联网公;1463;5,39983825805042e-06
的互联网金;1210;4,46603164199659e-06
的货币基金;1007;3,71677178800873e-06
的货币政策;9868;3,64221489613407e-05
的基础设施;3318;1,22465231306981e-05
的基金公司;2385;8,80288055054699e-06
的基金经理;3180;1,1737174067396e-05
的机构投资;1399;5,16361840260597e-06
的价格收购;1020;3,76475394614588e-06
的监管要求;1155;4,26303020372401e-06
的减税降费;1304;4,81297955468062e-06
的健康发展;1335;4,92739854716152e-06
的角度来看;3211;1,18515930598769e-05
的角度来说;1176;4,34053984379172e-06
的解决方案;3590;1,3250457516337e-05
的金融产品;1067;3,9382279024879e-06
的金融服务;2792;1,0305091193764e-05
的金融机构;3459;1,27669449997241e-05
的金融科技;1590;5,86858703369799e-06
的金融市场;1073;3,96037351393581e-06
的经济发展;1771;6,53664631237682e-06
的经济数据;1903;7,02384976423099e-06
的经济学家;1232;4,54723221730561e-06
的经济增长;3060;1,12942618384376e-05
的经营业绩;1264;4,66534214502784e-06
的净利润分;1739;6,4185363846546e-06
的净利润为;4576;1,6889719664278e-05
的竞争对手;2886;1,06520391064481e-05
的竞争优势;1451;5,35554703515458e-06
的具体情况;1280;4,72439710888895e-06
的决策部署;1264;4,66534214502784e-06
的军事门户;8795;3,24617754474049e-05
的科技创新;1203;4,44019509530735e-06
的科技公司;1210;4,46603164199659e-06
的可能性不;1718;6,34102674458689e-06
的可能性较;1692;6,24506242831258e-06
的控股股东;3321;1,2257595936422e-05
的快速发展;2709;9,9987435687345e-06
的快速增长;1444;5,32971048846535e-06
的理财产品;2519;9,2974658728838e-06
的龙头企业;1253;4,62474185737332e-06
的美好生活;1021;3,7684448813872e-06
的民营企业;4529;1,6716245707936e-05
的平均水平;1138;4,20028430462158e-06
的情况来看;2604;9,61119536839596e-06
的全资子公;2436;8,99111824785428e-06
的人工智能;2867;1,0581911336863e-05
的融资成本;1350;4,98276257578131e-06
的融资渠道;1054;3,89024574435074e-06
的融资需求;1022;3,77213581662852e-06
的若干意见;2559;9,44510328253658e-06
的三分之一;1367;5,04550847488374e-06
的商业模式;5043;1,86133864219742e-05
的商业银行;1645;6,07158847197056e-06
的上市公司;11045;4,07663797403738e-05
的社会责任;1003;3,70200804704345e-06
的审计报告;1114;4,11170185882991e-06
的生产经营;1187;4,38114013144624e-06
的生活方式;1092;4,03050128352088e-06
的十八大以;2025;7,47414386367197e-06
的十九大精;1940;7,16041436815981e-06
的实际控制;3538;1,30585288837884e-05
的实际情况;1559;5,75416804121709e-06
的实施意见;1591;5,87227796893931e-06
的市场份额;6744;2,48916672674586e-05
的市场规模;1149;4,2408845922761e-06
的市场环境;3422;1,26303803957953e-05
的市场竞争;1737;6,41115451417196e-06
的市场空间;1025;3,78320862235248e-06
的市场需求;1148;4,23719365703478e-06
的市场占有;1011;3,73153552897401e-06
的首席执行;1065;3,93084603200526e-06
的数据来看;1488;5,4921116390834e-06
的数据显示;13478;4,97464251825041e-05
的私募基金;1460;5,38876545232646e-06
的体制机制;1086;4,00835567207297e-06
的统计数据;1929;7,1198140805053e-06
的投资策略;1430;5,27803739508687e-06
的投资回报;1022;3,77213581662852e-06
的投资机会;3361;1,24052333460748e-05
的投资价值;1379;5,08979969777958e-06
的投资理念;1004;3,70569898228477e-06
的投资收益;2344;8,65155220565289e-06
的突出问题;1333;4,92001667667888e-06
的脱欧协议;1348;4,97538070529867e-06
的网贷平台;1104;4,07479250641672e-06
的微信订阅;1887;6,96479480036988e-06
的违法行为;1997;7,37079767691502e-06
的违法违规;1154;4,25933926848269e-06
的下行压力;1093;4,0341922187622e-06
的现金流量;2171;8,01302040890462e-06
的相关规定;2980;1,09989870191321e-05
的相关信息;1013;3,73891739945664e-06
的销售收入;1150;4,24457552751741e-06
的小微企业;2451;9,04648227647407e-06
的新能源汽;1725;6,36686329127612e-06
的新闻发布;2420;8,93206328399317e-06
的新兴市场;1324;4,88679825950701e-06
的信息披露;2035;7,51105321608517e-06
的信息显示;1621;5,9830060261789e-06
的信用风险;1249;4,60997811640805e-06
的研发投入;1219;4,49925005916846e-06
的研究报告;1234;4,55461408778825e-06
的业绩表现;1639;6,04944286052265e-06
的业绩承诺;1457;5,3776926466025e-06
的业绩增长;1020;3,76475394614588e-06
的业内人士;1511;5,57700314963375e-06
的业务模式;1114;4,11170185882991e-06
的一份报告;1735;6,40377264368932e-06
的一个缩影;1091;4,02681034827956e-06
的一个重要;4410;1,6277024414219e-05
的一项重要;1085;4,00466473683165e-06
的应收账款;2417;8,92099047826921e-06
的盈利模式;1144;4,2224299160695e-06
的盈利能力;2949;1,08845680266512e-05
的营商环境;1965;7,2526877491928e-06
的营业收入;4657;1,71886854188249e-05
的有关规定;1901;7,01646789374835e-06
的原因在于;1042;3,84595452145491e-06
的原因之一;2738;1,01057806907328e-05
的在于传递;8806;3,25023757350594e-05
的增长速度;1607;5,93133293280042e-06
的增量资金;1216;4,4881772534445e-06
的战略合作;1479;5,45889322191153e-06
的战略投资;1091;4,02681034827956e-06
的政策措施;1615;5,96086041473098e-06
的政府工作;1045;3,85702732717887e-06
的支持力度;2826;1,04305829919689e-05
的知情人士;1138;4,20028430462158e-06
的知识产权;2257;8,33044083965809e-06
的指导意见;4780;1,76426704535072e-05
的智能手机;2420;8,93206328399317e-06
的中国企业;1183;4,36637639048096e-06
的中小企业;1163;4,29255768565457e-06
的中央经济;1127;4,15968401696707e-06
的重要讲话;1615;5,96086041473098e-06
的重要举措;2121;7,82847364683864e-06
的重要力量;1322;4,87941638902437e-06
的重要内容;1353;4,99383538150527e-06
的重要手段;1056;3,89762761483338e-06
的重要因素;2688;9,92123392866679e-06
的重要原因;3519;1,29884011142033e-05
的重要组成;3099;1,14382083128491e-05
的重要作用;1331;4,91263480619624e-06
的重中之重;1143;4,21873898082818e-06
的主管人员;1047;3,86440919766151e-06
的主要来源;1056;3,89762761483338e-06
的主要问题;1168;4,31101236186117e-06
的主要因素;1732;6,39269983796536e-06
的主要原因;8748;3,22883014910629e-05
的主营业务;2172;8,01671134414593e-06
的资本市场;3316;1,22391412602154e-05
的资产负债;2904;1,07184759407918e-05
的资产管理;1998;7,37448861215634e-06
的资产配置;1655;6,10849782438376e-06
的资金来源;1858;6,85775767837162e-06
的资金压力;1146;4,22981178655214e-06
的资金支持;1109;4,09324718262332e-06
的自动驾驶;1609;5,93871480328306e-06
的组织架构;1002;3,69831711180213e-06
的最低水平;1876;6,92419451271537e-06
的最高水平;1515;5,59176689059903e-06
的最新数据;1419;5,23743710743236e-06
登陆资本市;1066;3,93453696724658e-06
登载此文出;3583;1,32246209696477e-05
等多个领域;1300;4,79821581371534e-06
等多种方式;1167;4,30732142661985e-06
等方面进行;1055;3,89393667959206e-06
等级信用债;1401;5,17100027308861e-06
等金融机构;1528;5,63974904873618e-06
等收入群体;1021;3,7684448813872e-06
等违法违规;1189;4,38852200192888e-06
等因素的影;1265;4,66903308026916e-06
等因素影响;3170;1,17002647149828e-05
等重点领域;1197;4,41804948385943e-06
低工资标准;1260;4,65057840406256e-06
低融资成本;1122;4,14122934076047e-06
低于人民币;1128;4,16337495220839e-06
低于市场预;1169;4,31470329710249e-06
滴滴顺风车;2455;9,06124601743935e-06
地产调控政;1105;4,07848344165804e-06
地产行业的;1057;3,9013185500747e-06
地产开发企;2344;8,65155220565289e-06
地产开发投;1566;5,78000458790632e-06
地产开发有;2041;7,53319882753308e-06
地产市场的;2370;8,7475165219272e-06
地产市场调;1230;4,53985034682297e-06
地产市场平;1478;5,45520228667021e-06
地产首席分;1586;5,85382329273271e-06
地方金融监;1368;5,04919941012506e-06
地方债发行;2378;8,77704400385775e-06
地方政府的;2510;9,26424745571192e-06
地方政府隐;1398;5,15992746736465e-06
地方政府债;7056;2,60432390627503e-05
地方政府专;2756;1,01722175250765e-05
地方专项债;1132;4,17813869317366e-06
地区领导人;2025;7,47414386367197e-06
地区生产总;1449;5,34816516467194e-06
